source_id,source_name,RA,DEC,z_hetdex,z_hetdex_src,z_hetdex_conf,source_type,detectid,selected_det,det_type,line_id,RA_det,DEC_det,src_separation,n_members,gmag,Av,ebv,wave,wave_err,flux,flux_err,flux_obs,flux_err_obs,sigma,sigma_err,continuum,continuum_err,continuum_obs,continuum_err_obs,sn,sn_err,chi2,chi2_err,flux_noise_1sigma_obs,flux_noise_1sigma,apcor,counterpart_mag,counterpart_mag_err,counterpart_dist,counterpart_catalog_name,counterpart_filter_name,plya_classification,z_elixer,best_pz,z_diagnose,cls_diagnose,stellartype,agn_flag,fwhm,throughput,shotid,field,date,obsid,multiframe,fiber_id,weight,x_raw,y_raw,x_ifu,y_ifu
4000001993559,HETDEX_J112006.40+515603.7,170.0266571044922,51.934356689453125,2.5420117378234863,elixer,0.06666667014360428,lae,4018079109,True,line,Lya,170.0266571044922,51.934356689453125,0.0,1,23.85549545288086,0.04216907173395157,0.01537894643843174,4304.7001953125,0.3700000047683716,19.096092224121094,1.611528992652893,18.1299991607666,1.5299999713897705,3.690000057220459,0.36000001430511475,0.4213147759437561,0.08426295220851898,0.4000000059604645,0.07999999821186066,7.769999980926514,0.6700000166893005,1.0099999904632568,0.2199999988079071,2.0920000076293945,2.2034761905670166,0.9010000228881836,27.48457908630371,1.299696445465088,0.0,HSC-DEX,r,0.9990000128746033,2.5420117378234863,0.06666667014360428,-999.0,,,-1.0,2.175333261489868,0.17479999363422394,20220227016,dex-spring,20220227,16,multi_415_048_067_LU,20220227016_3_multi_415_048_067_LU_063,0.2134000062942505,409,572,2.5399999618530273,-19.829999923706055
4000001993481,HETDEX_J112047.62+514729.2,170.1984100341797,51.79143142700195,2.6041581630706787,elixer,0.5333333611488342,lae,4018080946,True,line,Lya,170.1984100341797,51.79143524169922,0.0,1,24.64269256591797,0.043567996472120285,0.015889130532741547,4380.22998046875,0.3199999928474426,12.502628326416016,1.6866953372955322,11.859999656677246,1.600000023841858,1.8700000047683716,0.3100000023841858,0.1897532343864441,0.11596029996871948,0.18000000715255737,0.10999999940395355,6.960000038146973,0.5299999713897705,0.9900000095367432,0.23000000417232513,2.2639999389648438,2.386673927307129,0.9110000133514404,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.6041581630706787,0.5333333611488342,-999.0,,,-1.0,2.175333261489868,0.17479999363422394,20220227016,dex-spring,20220227,16,multi_506_106_033_LL,20220227016_1_multi_506_106_033_LL_046,0.1800999939441681,448,433,-16.530000686645508,-4.409999847412109
4000001993468,HETDEX_J112105.10+515506.5,170.27127075195312,51.91846466064453,3.0715551376342773,elixer,0.10000000149011612,lae,4018081020,True,line,Lya,170.27127075195312,51.91846466064453,0.0,1,23.667003631591797,0.040447719395160675,0.014751173555850983,4948.27978515625,1.7000000476837158,23.776948928833008,5.258263111114502,22.790000915527344,5.039999961853027,10.220000267028809,2.109999895095825,-0.07303143292665482,0.14606286585330963,-0.07000000029802322,0.14000000059604645,6.059999942779541,0.8899999856948853,1.0,0.2199999988079071,2.109999895095825,2.201375961303711,0.9079999923706055,-999.0,-999.0,-999.0,nan,nan,0.6993059515953064,3.0715551376342773,0.10000000149011612,-999.0,,,-1.0,2.175333261489868,0.17479999363422394,20220227016,dex-spring,20220227,16,multi_511_063_015_RU,20220227016_1_multi_511_063_015_RU_032,0.20229999721050262,739,299,-6.360000133514404,22.030000686645508
4000002048379,HETDEX_J111446.90+523650.5,168.6954345703125,52.61404037475586,3.0700623989105225,elixer,0.28940069675445557,lae,4018849634,True,line,Lya,168.6954345703125,52.614044189453125,5.122642050991999e-06,1,24.34206771850586,0.043616365641355515,0.015906769782304764,4946.60986328125,0.4399999976158142,10.844841957092285,1.3503713607788086,10.359999656677246,1.2899999618530273,2.8299999237060547,0.4000000059604645,0.08374395966529846,0.07327596843242645,0.07999999821186066,0.07000000029802322,6.400000095367432,0.5199999809265137,0.9900000095367432,0.2199999988079071,1.6890000104904175,1.768044352531433,0.9229999780654907,-999.0,-999.0,-999.0,nan,nan,0.7176108360290527,3.0700623989105225,0.28940069675445557,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_206_060_003_LU,20220323008_3_multi_206_060_003_LU_050,0.2151000052690506,733,433,-13.979999542236328,-17.6299991607666
4000002048369,HETDEX_J111359.74+523735.6,168.49891662597656,52.62656021118164,2.886186122894287,elixer,0.41866451501846313,lae,4018850300,True,line,Lya,168.49891662597656,52.626564025878906,3.4150946248701075e-06,1,24.669387817382812,0.03740604594349861,0.013641883619129658,4723.1298828125,0.4000000059604645,11.979388236999512,1.7932592630386353,11.489999771118164,1.7200000286102295,2.25,0.3799999952316284,0.16681480407714844,0.10425925999879837,0.1599999964237213,0.10000000149011612,7.590000152587891,0.46000000834465027,1.0,0.23000000417232513,1.8489999771118164,1.9277535676956177,0.8870000243186951,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.886186122894287,0.41866451501846313,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_304_044_045_LU,20220323008_2_multi_304_044_045_LU_081,0.23479999601840973,618,732,6.360000133514404,-22.030000686645508
4000002048352,HETDEX_J111342.53+523554.8,168.42721557617188,52.59855651855469,2.7221310138702393,elixer,0.06256809830665588,lae,4018850412,True,line,Lya,168.42666625976562,52.59862518310547,0.00034057177253998816,2,25.450977325439453,0.03505032882094383,0.012782759964466095,4526.52001953125,0.4399999976158142,28.694271087646484,2.552685499191284,27.540000915527344,2.450000047683716,4.690000057220459,0.5199999809265137,-0.02083824947476387,0.10419125109910965,-0.019999999552965164,0.10000000149011612,10.449999809265137,0.5699999928474426,1.0099999904632568,0.2199999988079071,2.2049999237060547,2.297416925430298,0.8830000162124634,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.7244184017181396,0.05197926610708237,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_309_046_005_RU,20220323008_3_multi_309_046_005_RU_087,0.18700000643730164,516,812,21.610000610351562,8.8100004196167
4000002048354,HETDEX_J111341.92+523557.9,168.42466735839844,52.59941101074219,2.7267632484436035,elixer,0.5333333611488342,lae,4018850413,True,line,Lya,168.4244384765625,52.598915100097656,0.0005143327871337533,2,24.913650512695312,0.03500453010201454,0.012766057625412941,4529.3701171875,0.3799999952316284,26.41033363342285,2.062819004058838,25.350000381469727,1.9800000190734863,4.610000133514404,0.44999998807907104,-0.1458558887243271,0.08334621787071228,-0.14000000059604645,0.07999999821186066,9.75,0.550000011920929,1.0099999904632568,0.23000000417232513,2.177999973297119,2.2691006660461426,0.9160000085830688,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.7267632484436035,0.5333333611488342,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_309_046_005_RU,20220323008_2_multi_309_046_005_RU_066,0.22310000658035278,519,629,17.799999237060547,6.610000133514404
4000002048343,HETDEX_J111349.78+523639.6,168.4573974609375,52.611000061035156,2.974125385284424,elixer,0.2666666805744171,lae,4018850482,True,line,Lya,168.4573974609375,52.61100387573242,1.7075473124350538e-06,1,23.974924087524414,0.035956233739852905,0.013113141059875488,4830.009765625,1.4199999570846558,16.656314849853516,3.7637860774993896,16.020000457763672,3.619999885559082,6.980000019073486,1.7200000286102295,0.29112160205841064,0.11436919867992401,0.2800000011920929,0.10999999940395355,6.21999979019165,0.5799999833106995,0.9900000095367432,0.2199999988079071,1.777999997138977,1.8486220836639404,0.9169999957084656,-999.0,-999.0,-999.0,nan,nan,0.8545883297920227,2.974125385284424,0.2666666805744171,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_312_045_065_LL,20220323008_1_multi_312_045_065_LL_058,0.22120000422000885,672,535,2.5399999618530273,-6.610000133514404
4000002048300,HETDEX_J111419.66+523825.6,168.58192443847656,52.64044952392578,2.91416072845459,elixer,0.5333333611488342,lae,4018851537,True,line,Lya,168.58192443847656,52.64044952392578,0.0,1,25.409076690673828,0.03932712972164154,0.014342498034238815,4757.1298828125,0.6800000071525574,18.862131118774414,2.4961516857147217,18.059999465942383,2.390000104904175,5.170000076293945,0.8600000143051147,-0.06266488879919052,0.09399733692407608,-0.05999999865889549,0.09000000357627869,8.079999923706055,0.5699999928474426,1.0,0.23000000417232513,1.777999997138977,1.8569695949554443,0.9229999780654907,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.91416072845459,0.5333333611488342,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_321_042_030_LL,20220323008_3_multi_321_042_030_LL_003,0.21449999511241913,645,50,-6.360000133514404,0.0
4000002048284,HETDEX_J111353.43+523129.5,168.4726104736328,52.52485275268555,2.6454718112945557,elixer,0.5333333611488342,lae,4018852469,True,line,Lya,168.4726104736328,52.52485275268555,0.0,1,24.126054763793945,0.037263061851263046,0.013589737936854362,4430.56982421875,0.550000011920929,16.374706268310547,2.0285396575927734,15.65999984741211,1.940000057220459,3.880000114440918,0.5600000023841858,0.1673022359609604,0.09410751610994339,0.1599999964237213,0.09000000357627869,6.559999942779541,0.5199999809265137,1.0,0.2199999988079071,2.1549999713897705,2.253351926803589,0.9120000004768372,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.6454718112945557,0.5333333611488342,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_325_076_044_LL,20220323008_2_multi_325_076_044_LL_054,0.22990000247955322,475,515,12.710000038146973,-6.610000133514404
4000002048275,HETDEX_J111427.82+523141.0,168.61590576171875,52.52806854248047,2.633599281311035,elixer,0.5333333611488342,lae,4018852973,True,line,Lya,168.61590576171875,52.52806854248047,0.0,1,24.37251091003418,0.04279681667685509,0.015607883222401142,4416.14013671875,0.3799999952316284,19.14983558654785,1.8844531774520874,18.190000534057617,1.7899999618530273,3.190000057220459,0.36000001430511475,0.07369370013475418,0.09474904835224152,0.07000000029802322,0.09000000357627869,8.579999923706055,0.5299999713897705,1.0099999904632568,0.2199999988079071,2.063999891281128,2.1729111671447754,0.9150000214576721,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.633599281311035,0.5333333611488342,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_328_083_048_RL,20220323008_3_multi_328_083_048_RL_090,0.1834000051021576,463,816,7.630000114440918,2.200000047683716
4000002048031,HETDEX_J111439.27+524113.4,168.6636199951172,52.68705368041992,2.598803758621216,elixer,0.026325445622205734,lae,4018854462,True,line,Lya,168.66416931152344,52.68705368041992,0.00033297811751253903,2,22.479528427124023,0.03900492191314697,0.014224989339709282,4372.0498046875,0.6399999856948853,42.945072174072266,4.214824199676514,40.959999084472656,4.019999980926514,7.579999923706055,0.800000011920929,0.7129552960395813,0.12581564486026764,0.6800000071525574,0.11999999731779099,11.369999885559082,0.5699999928474426,0.9900000095367432,0.2199999988079071,2.1519999504089355,2.256293773651123,0.8320000171661377,-999.0,-999.0,-999.0,nan,nan,0.6041333079338074,2.597322463989258,0.2666666805744171,0.17240658402442932,GALAXY,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_420_030_050_RU,20220323008_1_multi_420_030_050_RU_098,0.22349999845027924,445,894,24.149999618530273,13.220000267028809
4000002048135,HETDEX_J111351.62+522720.8,168.465087890625,52.45577621459961,2.492886781692505,elixer,0.5333333611488342,lae,4018856048,True,line,Lya,168.465087890625,52.455772399902344,5.122642050991999e-06,1,24.179779052734375,0.040631141513586044,0.014818067662417889,4245.1201171875,0.20000000298023224,23.87950325012207,1.1781957149505615,22.700000762939453,1.1200000047683716,3.4700000286102295,0.1899999976158142,0.1472744643688202,0.0631176307797432,0.14000000059604645,0.05999999865889549,9.59000015258789,0.550000011920929,1.3899999856948853,0.23000000417232513,2.255000114440918,2.372170925140381,0.8999999761581421,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.492886781692505,0.5333333611488342,-999.0,,,-1.0,2.05495023727417,0.17059999704360962,20220323008,dex-spring,20220323,8,multi_505_097_022_RU,20220323008_3_multi_505_097_022_RU_087,0.2312999963760376,380,798,2.5399999618530273,15.420000076293945
4000002055456,HETDEX_J111941.75+530759.9,169.9239501953125,53.133296966552734,2.88091778755188,elixer,0.5333333611488342,lae,4018934124,True,line,Lya,169.9239501953125,53.133296966552734,0.0,1,24.757091522216797,0.05451694875955582,0.019882183521986008,4716.740234375,0.41999998688697815,8.310980796813965,1.3072259426116943,7.820000171661377,1.2300000190734863,2.1500000953674316,0.4000000059604645,0.13816207647323608,0.08502282202243805,0.12999999523162842,0.07999999821186066,6.050000190734863,0.38999998569488525,0.9800000190734863,0.2199999988079071,1.6039999723434448,1.7047075033187866,0.9380000233650208,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.88091778755188,0.5333333611488342,-999.0,,,-1.0,1.5159791707992554,0.1542000025510788,20220326019,dex-spring,20220326,19,multi_309_046_005_RU,20220326019_3_multi_309_046_005_RU_098,0.29750001430511475,612,907,0.0,11.020000457763672
4000002055443,HETDEX_J111931.27+530823.1,169.88031005859375,53.139747619628906,2.6111433506011963,elixer,0.4052142798900604,lae,4018934196,True,line,Lya,169.88031005859375,53.139747619628906,0.0,1,23.912113189697266,0.05303777754306793,0.019342733547091484,4388.85986328125,0.4399999976158142,10.278310775756836,1.5886600017547607,9.640000343322754,1.4900000095367432,2.380000114440918,0.4000000059604645,0.24522939324378967,0.10662148147821426,0.23000000417232513,0.10000000149011612,7.090000152587891,0.5099999904632568,0.9900000095367432,0.2199999988079071,1.6380000114440918,1.7464598417282104,0.9240000247955322,-999.0,-999.0,-999.0,nan,nan,0.8798884153366089,2.6111433506011963,0.4052142798900604,-999.0,,,-1.0,1.5159791707992554,0.1542000025510788,20220326019,dex-spring,20220326,19,multi_312_045_065_LL,20220326019_3_multi_312_045_065_LL_100,0.3508000075817108,446,910,-5.079999923706055,-11.020000457763672
4000002055413,HETDEX_J111939.80+530415.5,169.9158172607422,53.07097244262695,2.8819048404693604,elixer,0.8166666626930237,lae,4018934287,True,line,Lya,169.9158172607422,53.07096862792969,1.7075473124350538e-06,1,22.566936492919922,0.054826125502586365,0.019994938746094704,4717.93994140625,0.6000000238418579,14.054601669311523,1.8817431926727295,13.220000267028809,1.7699999809265137,3.859999895095825,0.6600000262260437,1.605328917503357,0.0850505381822586,1.5099999904632568,0.07999999821186066,7.539999961853027,0.49000000953674316,1.0099999904632568,0.23000000417232513,1.6360000371932983,1.739283561706543,0.9290000200271606,-999.0,-999.0,-999.0,nan,nan,0.3863617181777954,2.8819048404693604,0.8166666626930237,-999.0,UNKNOWN,,-1.0,1.5159791707992554,0.1542000025510788,20220326019,dex-spring,20220326,19,multi_314_027_011_RL,20220326019_3_multi_314_027_011_RL_087,0.32010000944137573,614,796,15.25,2.200000047683716
4000002055412,HETDEX_J111940.17+530411.8,169.9173583984375,53.06993103027344,2.8809337615966797,elixer,0.4000000059604645,lae,4018934289,True,line,Lya,169.9173583984375,53.06993103027344,0.0,1,23.426546096801758,0.05483679473400116,0.019998829811811447,4716.759765625,0.5899999737739563,11.886181831359863,1.732958436012268,11.180000305175781,1.6299999952316284,3.299999952316284,0.5299999713897705,0.6272671222686768,0.08505317568778992,0.5899999737739563,0.07999999821186066,7.050000190734863,0.47999998927116394,1.0,0.2199999988079071,1.600000023841858,1.7010635137557983,0.9309999942779541,-999.0,-999.0,-999.0,nan,nan,0.3864172399044037,2.8809337615966797,0.4000000059604645,-999.0,,,-1.0,1.5159791707992554,0.1542000025510788,20220326019,dex-spring,20220326,19,multi_314_027_011_RL,20220326019_3_multi_314_027_011_RL_108,0.23090000450611115,617,982,11.4399995803833,0.0
4000002055359,HETDEX_J111953.72+531204.1,169.97381591796875,53.20113754272461,2.734914541244507,elixer,0.5333333611488342,lae,4018937013,True,line,Lya,169.97381591796875,53.201133728027344,3.4150946248701075e-06,1,24.68682289123535,0.049615439027547836,0.018094616010785103,4539.2900390625,0.46000000834465027,14.315938949584961,1.759027123451233,13.510000228881836,1.659999966621399,2.950000047683716,0.4099999964237213,0.23312409222126007,0.09536895155906677,0.2199999988079071,0.09000000357627869,7.860000133514404,0.47999998927116394,0.9599999785423279,0.2199999988079071,1.7790000438690186,1.8851262331008911,0.9539999961853027,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,2.734914541244507,0.5333333611488342,-999.0,,,-1.0,1.5159791707992554,0.1542000025510788,20220326019,dex-spring,20220326,19,multi_325_076_044_LU,20220326019_2_multi_325_076_044_LU_078,0.32179999351501465,529,723,13.979999542236328,-22.030000686645508
4000002055336,HETDEX_J111924.59+531759.5,169.85244750976562,53.29987335205078,3.004483222961426,elixer,0.5333333611488342,lae,4018938239,True,line,Lya,169.85244750976562,53.29987335205078,0.0,1,25.091449737548828,0.04700120911002159,0.01714121364057064,4866.919921875,0.6100000143051147,10.969134330749512,1.5565022230148315,10.430000305175781,1.4800000190734863,3.6700000762939453,0.5799999833106995,-0.10516906529664993,0.0736183449625969,-0.10000000149011612,0.07000000029802322,6.739999771118164,0.5199999809265137,1.0099999904632568,0.2199999988079071,1.4119999408721924,1.4849871397018433,0.9210000038146973,-999.0,-999.0,-999.0,nan,nan,0.9990000128746033,3.004483222961426,0.5333333611488342,-999.0,,,-1.0,1.5159791707992554,0.1542000025510788,20220326019,dex-spring,20220326,19,multi_330_092_075_LU,20220326019_2_multi_330_092_075_LU_061,0.2517000138759613,695,555,7.630000114440918,-19.829999923706055
